Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:06:15,90134409,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.9466745934951435,0.04437816860817271,3.0044803E7,14649.946450414076,3.0061542E7,3.0034318E7,9.0134409E7,3.0044803E7,14649.946450414076,3.0061542E7,3.0034318E7,0,0,0,0,0,0,0,0,0,-4,0,0.04437816860817271,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0044803E7,14649.946450414076,3.0061542E7,3.0034318E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:08:15,90183039,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.717339642989856,0.22177119136559592,4746475.736842105,1.1258011623884851E7,3.0079987E7,53.0,9.0183039E7,4746475.736842105,1.1258011623884851E7,3.0079987E7,53.0,0,0,0,0,0,0,0,0,0,-20,0,0.22177119136559592,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,6964.666666666667,3525.2793269942927,9813.0,3022.0,3.0052292666666668E7,26709.555300179247,3.0079987E7,3.0026691E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:08:15,90173190,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.944117092896458,0.04435908278280939,3.005773E7,27467.21243592076,3.0085047E7,3.0030115E7,9.017319E7,3.005773E7,27467.21243592076,3.0085047E7,3.0030115E7,0,0,0,0,0,0,0,0,0,-4,0,0.04435908278280939,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.005773E7,27467.21243592076,3.0085047E7,3.0030115E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:10:15,90174454,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.720168862902128,0.22179230494703078,4746023.894736842,1.1257997236759689E7,3.0053146E7,49.0,9.0174454E7,4746023.894736842,1.1257997236759689E7,3.0053146E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22179230494703078,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3686.0,394.421094770551,4018.0,3250.0,3.0051816666666668E7,2223.2744619891923,3.0053146E7,3.004925E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:10:15,90170651,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.94428446568496,0.044360331833469845,3.0056883666666668E7,3636.1301315180312,3.0060597E7,3.005333E7,9.0170651E7,3.0056883666666668E7,3636.1301315180312,3.0060597E7,3.005333E7,0,0,0,0,0,0,0,0,0,-4,0,0.044360331833469845,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0056883666666668E7,3636.1301315180312,3.0060597E7,3.005333E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:12:15,90128073,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.735463222430152,0.22190644195843398,4743582.789473685,1.1251564541328078E7,3.005493E7,50.0,9.0128073E7,4743582.789473685,1.1251564541328078E7,3.005493E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.22190644195843398,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5126.0,2022.359018572123,7126.0,3082.0,3.0034912666666668E7,17383.970614716687,3.005493E7,3.0023607E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:12:15,90124614,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947320895044277,0.044382991754061775,3.0041538E7,17823.291615187136,3.0062118E7,3.0031116E7,9.0124614E7,3.0041538E7,17823.291615187136,3.0062118E7,3.0031116E7,0,0,0,0,0,0,0,0,0,-4,0,0.044382991754061775,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0041538E7,17823.291615187136,3.0062118E7,3.0031116E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:14:15,90118905,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73848827834737,0.2219290170025923,4743100.263157894,1.125133923608858E7,3.0037086E7,50.0,9.0118905E7,4743100.263157894,1.125133923608858E7,3.0037086E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.2219290170025923,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4580.666666666667,2579.1150291007443,7553.0,2934.0,3.0033927E7,4553.067207937963,3.0037086E7,3.0028708E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:14:15,90115922,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.94789453521876,0.04438727265088627,3.0038640666666668E7,6138.965412293291,3.0044495E7,3.0032252E7,9.0115922E7,3.0038640666666668E7,6138.965412293291,3.0044495E7,3.0032252E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438727265088627,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0038640666666668E7,6138.965412293291,3.0044495E7,3.0032252E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:16:15,90101827,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.744124944325492,0.2219710816740708,4742201.421052632,1.124972978308148E7,3.003211E7,49.0,9.0101827E7,4742201.421052632,1.124972978308148E7,3.003211E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.2219710816740708,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3195.6666666666665,326.8643959401717,3555.0,2916.0,3.0029410666666668E7,3353.926852710615,3.003211E7,3.0025656E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:16:15,90098704,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.949031186952478,0.04439575512651103,3.0032901333333332E7,2908.076741307446,3.0035536E7,3.0029781E7,9.0098704E7,3.0032901333333332E7,2908.076741307446,3.0035536E7,3.0029781E7,0,0,0,0,0,0,0,0,0,-4,0,0.04439575512651103,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0032901333333332E7,2908.076741307446,3.0035536E7,3.0029781E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:18:16,90124620,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.736602495522312,0.2219149439964352,4743401.052631578,1.1251939744921926E7,3.0050321E7,50.0,9.012462E7,4743401.052631578,1.1251939744921926E7,3.0050321E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.2219149439964352,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4827.666666666667,2650.3283444383515,7884.0,3164.0,3.0035576E7,12905.235023043942,3.0050321E7,3.0026337E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:18:16,90121275,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.9475412437296304,0.04438463614723605,3.0040425E7,15049.519493990498,3.0057712E7,3.0030246E7,9.0121275E7,3.0040425E7,15049.519493990498,3.0057712E7,3.0030246E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438463614723605,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0040425E7,15049.519493990498,3.0057712E7,3.0030246E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:20:16,90117899,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.7388202536768,0.22193149443042387,4743047.315789472,1.125185653195839E7,3.0052302E7,49.0,9.0117899E7,4743047.315789472,1.125185653195839E7,3.0052302E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22193149443042387,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3240.0,244.840764579757,3463.0,2978.0,3.0035034666666668E7,15198.95142216506,3.0052302E7,3.0023683E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:20:16,90114738,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947972683447185,0.044387855846620784,3.0038246E7,15305.736963635563,3.0055626E7,3.0026778E7,9.0114738E7,3.0038246E7,15305.736963635563,3.0055626E7,3.0026778E7,0,0,0,0,0,0,0,0,0,-4,0,0.044387855846620784,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0038246E7,15305.736963635563,3.0055626E7,3.0026778E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:22:16,90160434,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.724790366470508,0.22182679377963066,4745286.0,1.1256411412607359E7,3.0065914E7,49.0,9.0160434E7,4745286.0,1.1256411412607359E7,3.0065914E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22182679377963066,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4876.0,2093.1934932060153,7293.0,3661.0,3.0047509666666668E7,20281.861855690993,3.0065914E7,3.0025765E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:22:16,90156832,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.945195589836165,0.044367131267434065,3.0052277333333332E7,20888.01125845477,3.0069704E7,3.0029123E7,9.0156832E7,3.0052277333333332E7,20888.01125845477,3.0069704E7,3.0029123E7,0,0,0,0,0,0,0,0,0,-4,0,0.044367131267434065,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0052277333333332E7,20888.01125845477,3.0069704E7,3.0029123E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:24:16,90133727,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.733597946082938,0.22189252198569356,4743880.368421053,1.1252516722372295E7,3.0047527E7,48.0,9.0133727E7,4743880.368421053,1.1252516722372295E7,3.0047527E7,48.0,0,0,0,0,0,0,0,0,0,-20,0,0.22189252198569356,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4581.333333333333,2072.5485116960067,6958.0,3150.0,3.0037353E7,9429.150067742055,3.0047527E7,3.0028908E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:24:16,90129978,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.9469669458922985,0.044380350342479835,3.0043326E7,10151.728473516221,3.0054871E7,3.0035795E7,9.0129978E7,3.0043326E7,10151.728473516221,3.0054871E7,3.0035795E7,0,0,0,0,0,0,0,0,0,-4,0,0.044380350342479835,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0043326E7,10151.728473516221,3.0054871E7,3.0035795E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:26:16,90140132,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73148519463007,0.22187675518380648,4744217.473684211,1.1253787503521081E7,3.0052027E7,48.0,9.0140132E7,4744217.473684211,1.1253787503521081E7,3.0052027E7,48.0,0,0,0,0,0,0,0,0,0,-20,0,0.22187675518380648,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5179.666666666667,2397.2128260405525,7817.0,3133.0,3.0040545333333332E7,14407.755006708483,3.0052027E7,3.0024378E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:26:16,90132665,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.946789657223604,0.044379027292713466,3.0044221666666668E7,15023.842062978874,3.0056492E7,3.0027466E7,9.0132665E7,3.0044221666666668E7,15023.842062978874,3.0056492E7,3.0027466E7,0,0,0,0,0,0,0,0,0,-4,0,0.044379027292713466,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0044221666666668E7,15023.842062978874,3.0056492E7,3.0027466E7,BENIGN
192.168.56.1-239.255.255.250-59698-1900-17,192.168.56.1,59698,239.255.255.250,1900,17,04/09/2017 11:15:17,3004026,4,0,696.0,0.0,174.0,174.0,174.0,0.0,0,0,0,0,231.68907326368014,1.3315463980671272,1001342.0,356.4505575812724,1001741.0,1001055.0,3004026.0,1001342.0,356.4505575812724,1001741.0,1001055.0,0,0,0,0,0,0,0,0,0,-4,0,1.3315463980671272,0.0,174.0,174.0,174.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,217.5,174.0,0.0,-4,0,0,0,0,0,0,4,696,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:28:16,90161459,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.724452440371447,0.2218242719430705,4745339.9473684225,1.1255177763373641E7,3.0054802E7,122.0,9.0161459E7,4745339.9473684225,1.1255177763373641E7,3.0054802E7,122.0,0,0,0,0,0,0,0,0,0,-20,0,0.2218242719430705,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,6674.333333333333,1403.472954257877,7622.0,5062.0,3.0044791666666668E7,17124.94298773965,3.0054802E7,3.0025018E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:28:16,90154024,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.9453807630372655,0.04436851315699452,3.0051341333333332E7,18226.66130516868,3.0061873E7,3.0030295E7,9.0154024E7,3.0051341333333332E7,18226.66130516868,3.0061873E7,3.0030295E7,0,0,0,0,0,0,0,0,0,-4,0,0.04436851315699452,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0051341333333332E7,18226.66130516868,3.0061873E7,3.0030295E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:30:17,90121113,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.737759674583693,0.22192357966107235,4743216.47368421,1.1250276236212123E7,3.003357E7,75.0,9.0121113E7,4743216.47368421,1.1250276236212123E7,3.003357E7,75.0,0,0,0,0,0,0,0,0,0,-20,0,0.22192357966107235,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,7636.0,249.54358336771554,7788.0,7348.0,3.0031653666666668E7,2521.6170076626095,3.003357E7,3.0028797E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:30:17,90113898,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.948028127692356,0.04438826960964445,3.0037966E7,2606.3255744438375,3.0040917E7,3.0035979E7,9.0113898E7,3.0037966E7,2606.3255744438375,3.0040917E7,3.0035979E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438826960964445,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0037966E7,2606.3255744438375,3.0040917E7,3.0035979E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:32:17,90149086,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.728532133980817,0.22185471741776727,4744688.736842105,1.1254292433835478E7,3.004733E7,55.0,9.0149086E7,4744688.736842105,1.1254292433835478E7,3.004733E7,55.0,0,0,0,0,0,0,0,0,0,-20,0,0.22185471741776727,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5926.0,2467.696091499113,7566.0,3088.0,3.0042153333333332E7,6236.93068210104,3.004733E7,3.0035229E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:32:17,90141717,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.946192482665934,0.04437457076616368,3.0047239E7,7462.049249368433,3.0052232E7,3.0038661E7,9.0141717E7,3.0047239E7,7462.049249368433,3.0052232E7,3.0038661E7,0,0,0,0,0,0,0,0,0,-4,0,0.04437457076616368,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0047239E7,7462.049249368433,3.0052232E7,3.0038661E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:34:17,90140678,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73130510511581,0.22187541123220753,4744246.2105263155,1.1253726935098935E7,3.0051771E7,49.0,9.0140678E7,4744246.2105263155,1.1253726935098935E7,3.0051771E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22187541123220753,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4567.666666666667,2548.4415499150327,7510.0,3057.0,3.0040439E7,10391.329270117467,3.0051771E7,3.0031357E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:34:17,90133193,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.94675482094593,0.044378767320492014,3.0044397666666668E7,9391.475088256017,3.0054917E7,3.0036856E7,9.0133193E7,3.0044397666666668E7,9391.475088256017,3.0054917E7,3.0036856E7,0,0,0,0,0,0,0,0,0,-4,0,0.044378767320492014,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0044397666666668E7,9391.475088256017,3.0054917E7,3.0036856E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:36:17,90122562,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73728154776603,0.22192001155049276,4743292.736842105,1.125102200754463E7,3.0051798E7,59.0,9.0122562E7,4743292.736842105,1.125102200754463E7,3.0051798E7,59.0,0,0,0,0,0,0,0,0,0,-20,0,0.22192001155049276,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4983.333333333333,2095.519108319782,7333.0,3308.0,3.0033403666666668E7,15943.647146538753,3.0051798E7,3.0023546E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:36:17,90117918,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947762796739267,0.04438628952790498,3.0039306E7,17125.967651493447,3.0059022E7,3.0028122E7,9.0117918E7,3.0039306E7,17125.967651493447,3.0059022E7,3.0028122E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438628952790498,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0039306E7,17125.967651493447,3.0059022E7,3.0028122E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:38:17,90176764,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.719407540505664,0.22178662343660943,4746145.47368421,1.1259135860627085E7,3.0082443E7,48.0,9.0176764E7,4746145.47368421,1.1259135860627085E7,3.0082443E7,48.0,0,0,0,0,0,0,0,0,0,-20,0,0.22178662343660943,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3130.6666666666665,67.51543033509698,3199.0,3064.0,3.0054489333333332E7,27784.572523854553,3.0082443E7,3.0026877E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 05:38:17,90173458,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.944099426684956,0.044358950945410126,3.0057819333333332E7,28107.385868012225,3.0086239E7,3.0030035E7,9.0173458E7,3.0057819333333332E7,28107.385868012225,3.0086239E7,3.0030035E7,0,0,0,0,0,0,0,0,0,-4,0,0.044358950945410126,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0057819333333332E7,28107.385868012225,3.0086239E7,3.0030035E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 05:40:18,90120492,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.737964590783637,0.22192510888644507,4743183.7894736845,1.1251253617439108E7,3.0044365E7,50.0,9.0120492E7,4743183.7894736845,1.1251253617439108E7,3.0044365E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.22192510888644507,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5308.666666666667,1248.569715047315,6586.0,4091.0,3.0033817333333332E7,9311.46585309388,3.0044365E7,3.0026737E7,BENIGN
