Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.242.189-35.182.86.102-43536-80-6,131.202.242.189,43536,35.182.86.102,80,6,17/10/2017 09:58:00,12473719,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3206742111153859,4157906.3333333335,7201295.3962478405,1.2473246E7,2.0,1.2473719E7,6236859.5,8819582.368500479,1.2473246E7,473.0,0,0,0,0,0,0,0,0,0,104,40,0.24050565833653942,0.08016855277884648,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,14480,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-43542-80-6,131.202.242.189,43542,35.182.86.102,80,6,17/10/2017 09:58:00,12473694,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32067485381635946,4157898.0,7201205.619487128,1.2473134E7,11.0,1.2473694E7,6236847.0,8819441.654251022,1.2473134E7,560.0,0,0,0,0,0,0,0,0,0,104,40,0.24050614036226958,0.08016871345408987,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,14480,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-43540-80-6,131.202.242.189,43540,35.182.86.102,80,6,17/10/2017 09:58:00,12473720,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3206741854074005,4157906.6666666665,7201063.018146163,1.2472978E7,7.0,1.247372E7,6236860.0,8819202.652158981,1.2472978E7,742.0,0,0,0,0,0,0,0,0,0,104,40,0.2405056390555504,0.08016854635185013,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,14480,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-43544-80-6,131.202.242.189,43544,35.182.86.102,80,6,17/10/2017 09:58:00,12473696,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32067480240018675,4157898.6666666665,7200896.746317734,1.2472778E7,6.0,1.2473696E7,6236848.0,8818936.780009255,1.2472778E7,918.0,0,0,0,0,0,0,0,0,0,104,40,0.24050610180014007,0.08016870060004669,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,14480,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-216.250.63.34-57870-80-6,131.202.242.189,57870,216.250.63.34,80,6,17/10/2017 09:58:00,12542112,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189255525704124,4180704.0,7240672.995857705,1.2541513E7,13.0,1.2542112E7,6271056.0,8867765.33167731,1.2541513E7,599.0,0,0,0,0,0,0,0,0,0,104,40,0.2391941644278093,0.0797313881426031,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,18292,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-216.250.63.34-57868-80-6,131.202.242.189,57868,216.250.63.34,80,6,17/10/2017 09:58:00,12542130,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189250948602829,4180710.0,7240668.666486335,1.2541514E7,3.0,1.254213E7,6271065.0,8867754.017968811,1.2541514E7,616.0,0,0,0,0,0,0,0,0,0,104,40,0.23919382114521218,0.07973127371507073,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,18292,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-216.250.63.34-57874-80-6,131.202.242.189,57874,216.250.63.34,80,6,17/10/2017 09:58:00,12542104,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189257559975583,4180701.3333333335,7240677.903554703,1.2541516E7,2.0,1.2542104E7,6271052.0,8867775.231172247,1.2541516E7,588.0,0,0,0,0,0,0,0,0,0,104,40,0.23919431699816873,0.07973143899938957,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,18292,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-216.250.63.34-57872-80-6,131.202.242.189,57872,216.250.63.34,80,6,17/10/2017 09:58:00,12542120,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31892534914352594,4180706.6666666665,7240674.151043004,1.2541517E7,3.0,1.254212E7,6271060.0,8867765.33167731,1.2541517E7,603.0,0,0,0,0,0,0,0,0,0,104,40,0.23919401185764447,0.07973133728588148,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,18292,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-104.93.185.184-40016-80-6,131.202.242.189,40016,104.93.185.184,80,6,17/10/2017 09:58:00,12513470,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31965553919096784,4171156.6666666665,7224079.373079889,1.2512805E7,15.0,1.251347E7,6256735.0,8847419.041155448,1.2512805E7,665.0,0,0,0,0,0,0,0,0,0,104,40,0.23974165439322587,0.07991388479774196,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,14480,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-104.93.185.184-40018-80-6,131.202.242.189,40018,104.93.185.184,80,6,17/10/2017 09:58:00,12513467,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319655615825734,4171155.6666666665,7224080.23948387,1.2512805E7,5.0,1.2513467E7,6256733.5,8847421.162475793,1.2512805E7,662.0,0,0,0,0,0,0,0,0,0,104,40,0.2397417118693005,0.0799139039564335,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,14480,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-136.147.128.146-39266-443-6,131.202.242.189,39266,136.147.128.146,443,6,17/10/2017 09:58:07,5213056,10,9,1609.0,4246.0,1268.0,0.0,160.9,395.9569140421439,1348.0,0.0,471.77777777777777,581.4350302866559,1123.1415891177842,3.644695165369411,289614.22222222225,1165950.358923244,4960630.0,6.0,5212466.0,579162.8888888889,1643442.4225434125,4960651.0,57.0,5166033.0,645754.125,1759750.2343135788,5000400.0,62.0,0,0,0,0,328,296,1.9182606133523217,1.7264345520170894,0.0,1348.0,292.75,495.4304747017062,245451.35526315795,0,0,0,1,0,0,0,0,0.0,308.1578947368421,160.9,471.77777777777777,0,0,0,0,0,0,10,1609,9,4246,29200,241,3,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-136.147.128.140-57436-443-6,131.202.242.189,57436,136.147.128.140,443,6,17/10/2017 09:58:07,5226346,10,10,1854.0,4338.0,1516.0,0.0,185.4,473.20942040026586,1348.0,0.0,433.8,566.5362202797708,1184.7665653976985,3.826765392111429,275070.84210526315,1134918.7967994432,4960858.0,2.0,5226344.0,580704.8888888889,1642979.956974403,4960883.0,76.0,5174987.0,574998.5555555555,1659405.896012268,4999629.0,27.0,0,0,0,0,328,328,1.9133826960557145,1.9133826960557145,0.0,1516.0,294.8571428571429,514.9667256934458,265190.7285714286,0,0,0,1,0,0,0,0,1.0,309.6,185.4,433.8,0,0,0,0,0,0,10,1854,10,4338,29200,243,3,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-43534-80-6,131.202.242.189,43534,35.182.86.102,80,6,17/10/2017 09:58:00,16709944,14,14,1324.0,20484.0,486.0,0.0,94.57142857142858,188.54451189847177,5792.0,0.0,1463.142857142857,1808.230152860605,1305.0911481211426,1.6756489429288333,618886.8148148148,3033790.089976107,1.5793026E7,2.0,916918.0,70532.15384615386,114921.52262873866,370088.0,5.0,1.6709479E7,1285344.5384615385,4360496.820597389,1.579304E7,6.0,0,0,0,0,456,456,0.8378244714644166,0.8378244714644166,0.0,5792.0,752.0,1422.5832137347888,2023743.0,0,0,0,1,0,0,0,0,1.0,778.8571428571429,94.57142857142857,1463.142857142857,0,0,0,0,0,0,14,1324,14,20484,29200,35,3,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-43538-80-6,131.202.242.189,43538,35.182.86.102,80,6,17/10/2017 09:58:00,16710135,4,4,507.0,193.0,507.0,0.0,126.75,253.5,193.0,0.0,48.25,96.49999999999999,41.89074474862112,0.4787513685556699,2387162.1428571427,5914849.09789493,1.5779932E7,2.0,930203.0,310067.6666666666,503965.5950502309,891590.0,461.0,1.6709676E7,5569892.0,8852599.617735177,1.5779952E7,35297.0,0,0,0,0,136,136,0.23937568427783495,0.23937568427783495,0.0,507.0,77.77777777777777,173.1522291061956,29981.694444444445,0,0,0,1,0,0,0,0,1.0,87.5,126.75,48.25,0,0,0,0,0,0,4,507,4,193,29200,31,1,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-43534-80-6,131.202.242.189,43534,35.182.86.102,80,6,17/10/2017 09:58:17,1272525,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5716783560244396,1272525.0,0.0,1272525.0,1272525.0,1272525.0,1272525.0,0.0,1272525.0,1272525.0,0,0,0,0,0,0,0,0,0,64,0,1.5716783560244396,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,580,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-43538-80-6,131.202.242.189,43538,35.182.86.102,80,6,17/10/2017 09:58:17,1272545,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.571653654684117,1272545.0,0.0,1272545.0,1272545.0,1272545.0,1272545.0,0.0,1272545.0,1272545.0,0,0,0,0,0,0,0,0,0,64,0,1.571653654684117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-43534-80-6,131.202.242.189,43534,35.182.86.102,80,6,17/10/2017 09:58:18,204017,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9.803104643240514,204017.0,0.0,204017.0,204017.0,204017.0,204017.0,0.0,204017.0,204017.0,0,0,0,0,0,0,0,0,0,64,0,9.803104643240514,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,580,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-43538-80-6,131.202.242.189,43538,35.182.86.102,80,6,17/10/2017 09:58:18,204030,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9.802480027446945,204030.0,0.0,204030.0,204030.0,204030.0,204030.0,0.0,204030.0,204030.0,0,0,0,0,0,0,0,0,0,64,0,9.802480027446945,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-136.147.128.146-39336-443-6,131.202.242.189,39336,136.147.128.146,443,6,17/10/2017 09:58:13,5170269,8,7,2662.0,1124.0,2094.0,0.0,332.75,733.7716168633709,956.0,0.0,160.57142857142856,354.3030045704087,732.2636404411453,2.9012030128413047,369304.9285714286,1321787.702820369,4961096.0,2.0,5170267.0,738609.5714285715,1862347.2866796227,4961120.0,118.0,5119249.0,853208.1666666666,2031935.6712561955,5000598.0,26.0,0,0,0,0,264,232,1.5473082735153625,1.3538947393259422,0.0,2094.0,236.62499999999997,559.3168303087854,312835.31666666665,0,0,0,1,0,0,0,0,0.0,252.4,332.75,160.57142857142858,0,0,0,0,0,0,8,2662,7,1124,29200,252,3,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-43534-80-6,131.202.242.189,43534,35.182.86.102,80,6,17/10/2017 09:58:19,815981,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.4510374628821014,815981.0,0.0,815981.0,815981.0,815981.0,815981.0,0.0,815981.0,815981.0,0,0,0,0,0,0,0,0,0,64,0,2.4510374628821014,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,580,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-43538-80-6,131.202.242.189,43538,35.182.86.102,80,6,17/10/2017 09:58:19,815997,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.4509894031473154,815997.0,0.0,815997.0,815997.0,815997.0,815997.0,0.0,815997.0,815997.0,0,0,0,0,0,0,0,0,0,64,0,2.4509894031473154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-41008-443-6,131.202.242.189,41008,35.182.86.102,443,6,17/10/2017 09:58:06,15071234,9,8,643.0,5022.0,517.0,0.0,71.44444444444444,172.20127112706743,1448.0,0.0,627.75,694.9322166328783,375.88162986521206,1.1279766474331165,941952.125,3730578.776210734,1.4931511E7,6.0,139723.0,17465.375,26363.80402281832,70720.0,80.0,1.5038645E7,2148377.8571428573,5653068.804064787,1.4968285E7,95.0,0,0,0,0,296,264,0.5971641074645911,0.5308125399685254,0.0,1448.0,314.7222222222223,544.1312347711669,296078.8006535947,0,0,0,1,0,0,0,0,0.0,333.2352941176471,71.44444444444444,627.75,0,0,0,0,0,0,9,643,8,5022,29200,110,2,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-41012-443-6,131.202.242.189,41012,35.182.86.102,443,6,17/10/2017 09:58:06,15069858,9,8,643.0,5022.0,517.0,0.0,71.44444444444444,172.20127112706743,1448.0,0.0,627.75,694.9322166328783,375.91595090013453,1.1280796408300595,941866.125,3730606.8726451267,1.4931533E7,2.0,138325.0,17290.625,26027.60712857188,69553.0,65.0,1.5037695E7,2148242.1428571427,5653092.571659234,1.4968205E7,125.0,0,0,0,0,296,264,0.5972186333806198,0.5308610074494398,0.0,1448.0,314.7222222222223,544.1312347711669,296078.8006535947,0,0,0,1,0,0,0,0,0.0,333.2352941176471,71.44444444444444,627.75,0,0,0,0,0,0,9,643,8,5022,29200,110,2,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-41018-443-6,131.202.242.189,41018,35.182.86.102,443,6,17/10/2017 09:58:06,15051829,9,8,643.0,5022.0,517.0,0.0,71.44444444444444,172.20127112706743,1448.0,0.0,627.75,694.9322166328783,376.3662210087558,1.1294308485699645,940739.3125,3725571.297587932,1.4911518E7,9.0,140311.0,17538.875,26646.767434276688,71885.0,78.0,1.5019651E7,2145664.4285714286,5646463.320170774,1.4950593E7,79.0,0,0,0,0,296,264,0.5979339786546871,0.5314968699152774,0.0,1448.0,314.7222222222223,544.1312347711669,296078.8006535947,0,0,0,1,0,0,0,0,0.0,333.2352941176471,71.44444444444444,627.75,0,0,0,0,0,0,9,643,8,5022,29200,110,2,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-142.245.97.14-40448-443-6,131.202.242.189,40448,142.245.97.14,443,6,17/10/2017 09:58:07,15157163,13,14,1534.0,12768.0,981.0,0.0,117.99999999999999,280.30251515104175,1436.0,0.0,912.0000000000001,691.3601977818242,943.5802729046326,1.7813359927580115,582967.8076923076,2940464.544416899,1.4999617E7,4.0,157546.0,13128.833333333334,19010.055639693495,47511.0,155.0,1.5128491E7,1163730.0769230768,4157210.008097848,1.4999625E7,54.0,0,0,0,0,280,284,0.8576802928094129,0.9236556999485985,0.0,1436.0,510.7857142857143,657.6256594267805,432471.50793650793,0,0,0,1,0,0,0,0,1.0,529.7037037037037,118.0,912.0,0,0,0,0,0,0,13,1534,14,12768,29200,65535,3,20,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-43534-80-6,131.202.242.189,43534,35.182.86.102,80,6,17/10/2017 09:58:21,3271958,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6112547899453477,3271958.0,0.0,3271958.0,3271958.0,3271958.0,3271958.0,0.0,3271958.0,3271958.0,0,0,0,0,0,0,0,0,0,64,0,0.6112547899453477,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,580,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-43538-80-6,131.202.242.189,43538,35.182.86.102,80,6,17/10/2017 09:58:21,3271957,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6112549767616139,3271957.0,0.0,3271957.0,3271957.0,3271957.0,3271957.0,0.0,3271957.0,3271957.0,0,0,0,0,0,0,0,0,0,64,0,0.6112549767616139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-41008-443-6,131.202.242.189,41008,35.182.86.102,443,6,17/10/2017 09:58:22,5806809,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.34442324519370277,5806809.0,0.0,5806809.0,5806809.0,5806809.0,5806809.0,0.0,5806809.0,5806809.0,0,0,0,0,0,0,0,0,0,64,0,0.34442324519370277,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,342,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-41012-443-6,131.202.242.189,41012,35.182.86.102,443,6,17/10/2017 09:58:22,5806837,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3444215844185053,5806837.0,0.0,5806837.0,5806837.0,5806837.0,5806837.0,0.0,5806837.0,5806837.0,0,0,0,0,0,0,0,0,0,64,0,0.3444215844185053,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,342,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-41018-443-6,131.202.242.189,41018,35.182.86.102,443,6,17/10/2017 09:58:22,5806856,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.34442045747302846,5806856.0,0.0,5806856.0,5806856.0,5806856.0,5806856.0,0.0,5806856.0,5806856.0,0,0,0,0,0,0,0,0,0,64,0,0.34442045747302846,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,342,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-142.245.97.14-40448-443-6,131.202.242.189,40448,142.245.97.14,443,6,17/10/2017 09:58:22,4842846,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.4129803012526106,4842846.0,0.0,4842846.0,4842846.0,4842846.0,4842846.0,0.0,4842846.0,4842846.0,0,0,0,0,0,0,0,0,0,40,0,0.4129803012526106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,54568,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-136.147.128.140-57590-443-6,131.202.242.189,57590,136.147.128.140,443,6,17/10/2017 09:58:27,5161891,8,7,2394.0,1125.0,1826.0,0.0,299.25,642.2907107711096,957.0,0.0,160.71428571428572,354.6771838755698,681.7269097700823,2.905911806351587,368706.5,1322469.8001624867,4962943.0,7.0,5161607.0,737372.4285714285,1863697.7877743354,4962967.0,58.0,5114673.0,852445.5,2032559.796869332,5001167.0,308.0,0,0,0,0,264,232,1.5498196300541798,1.3560921762974074,0.0,1826.0,219.9375,501.05122409456965,251052.32916666666,0,0,0,1,0,0,0,0,0.0,234.6,299.25,160.71428571428572,0,0,0,0,0,0,8,2394,7,1125,29200,248,3,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-136.147.128.146-39424-443-6,131.202.242.189,39424,136.147.128.146,443,6,17/10/2017 09:58:27,8993935,10,9,3886.0,2080.0,1735.0,0.0,388.6,689.275336051486,956.0,0.0,231.11111111111111,413.3537965364672,663.3359035839152,2.1125347247895387,499663.0555555556,1425520.7844749838,5001958.0,3.0,8993932.0,999325.7777777778,1938390.5950783486,5001981.0,89.0,8946473.0,1118309.125,2058339.1823802604,5001980.0,26.0,0,0,0,0,328,296,1.1118603814681782,1.0006743433213603,0.0,1735.0,298.29999999999995,555.0698486155641,308102.53684210527,0,0,0,1,0,0,0,0,0.0,314.0,388.6,231.11111111111111,0,0,0,0,0,0,10,3886,9,2080,29200,271,4,32,3991951.0,0.0,3991951.0,3991951.0,5001958.0,0.0,5001958.0,5001958.0,BENIGN
131.202.242.189-142.245.97.14-40604-443-6,131.202.242.189,40604,142.245.97.14,443,6,17/10/2017 09:58:27,15094863,11,11,1283.0,7386.0,965.0,0.0,116.63636363636363,290.9045454190335,1436.0,0.0,671.4545454545455,732.5090256967983,574.3013368190225,1.4574494647616212,718803.0,3271806.4287919756,1.4998053E7,4.0,96810.0,9681.0,15153.371124751233,35615.0,54.0,1.5066353E7,1506635.3,4740422.759901415,1.4998057E7,48.0,0,0,0,0,240,224,0.7287247323808106,0.7287247323808106,0.0,1436.0,376.91304347826093,605.0356047407066,366068.0830039526,0,0,0,1,0,0,0,0,1.0,394.04545454545456,116.63636363636364,671.4545454545455,0,0,0,0,0,0,11,1283,11,7386,29200,65535,3,20,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-43534-80-6,131.202.242.189,43534,35.182.86.102,80,6,17/10/2017 09:58:31,13088057,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15281107042855943,1.3088057E7,0.0,1.3088057E7,1.3088057E7,1.3088057E7,1.3088057E7,0.0,1.3088057E7,1.3088057E7,0,0,0,0,0,0,0,0,0,64,0,0.15281107042855943,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,580,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-43538-80-6,131.202.242.189,43538,35.182.86.102,80,6,17/10/2017 09:58:31,13088056,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.15281108210417194,1.3088056E7,0.0,1.3088056E7,1.3088056E7,1.3088056E7,1.3088056E7,0.0,1.3088056E7,1.3088056E7,0,0,0,0,0,0,0,0,0,64,0,0.15281108210417194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-35.182.86.102-40906-443-6,131.202.242.189,40906,35.182.86.102,443,6,17/10/2017 09:58:02,44327849,55,45,13857.0,74772.0,1426.0,0.0,251.94545454545457,381.04458853417464,14480.0,0.0,1661.6,2411.1101403898806,1999.39771496695,2.2559181700876123,447756.0505050506,2156109.356117106,1.4978614E7,2.0,2.9349235E7,543504.3518518519,2106252.937152415,1.3815593E7,20.0,4.4295461E7,1006715.0227272727,3172471.459869283,1.4978638E7,41.0,0,0,0,0,1768,1448,1.2407549935481867,1.0151631765394256,0.0,14480.0,877.5148514851485,1770.8515500394801,3135915.2122772294,0,0,0,1,0,0,0,0,0.0,886.29,251.94545454545454,1661.6,0,0,0,0,0,0,55,13857,45,74772,29200,246,20,32,2795509.5,3690277.861034383,5404930.0,186089.0,9807671.5,5668056.942226719,1.3815593E7,5799750.0,BENIGN
131.202.242.189-31.13.80.12-43090-443-6,131.202.242.189,43090,31.13.80.12,443,6,17/10/2017 09:58:00,66098317,18,17,1015.0,13192.0,517.0,0.0,56.38888888888888,128.96836770805874,4194.0,0.0,775.9999999999999,1360.1968148029166,214.93739394302582,0.529514238615183,1944068.1470588236,8342579.090139446,4.5000044E7,3.0,4.6091204E7,2711247.294117647,1.0899738157439344E7,4.5000044E7,45.0,6.6076469E7,4129779.312499999,1.1984479397417204E7,4.5021553E7,3.0,0,0,0,0,584,552,0.2723216084306655,0.25719263018451743,0.0,4194.0,394.6388888888888,993.8743281515676,987786.1801587299,0,0,0,1,0,0,0,0,0.0,405.9142857142857,56.388888888888886,776.0,0,0,0,0,0,0,18,1015,17,13192,29200,118,6,32,556329.5,756364.5466707837,1091160.0,21499.0,3.2492796E7,1.768791974956377E7,4.5000044E7,1.9985548E7,BENIGN
